seconds 	point x 	point y 	point z 	position x	position y	position z	pupil diameter	flag    	

0.03    	0.00    	0.00    	0.00    	-3.01   	2.70    	0.02    	3.89    	-       	
0.19    	0.00    	0.00    	0.00    	-3.01   	2.70    	0.02    	3.99    	-       	
0.25    	-0.49   	0.27    	160.94  	-3.01   	2.70    	0.02    	3.96    	-       	
0.27    	0.00    	0.00    	0.00    	-3.01   	2.70    	0.02    	4.01    	-       	
0.30    	0.00    	0.00    	0.00    	-3.01   	2.70    	0.02    	4.01    	-       	
0.32    	0.00    	0.00    	0.00    	-3.01   	2.70    	0.02    	4.01    	-       	
0.35    	0.00    	0.00    	0.00    	-3.01   	2.70    	0.02    	4.02    	-       	
0.40    	5.79    	0.21    	464.93  	-3.01   	2.70    	0.02    	4.02    	-       	
0.43    	0.00    	0.00    	0.00    	-3.01   	2.70    	0.02    	3.99    	-       	
0.45    	0.00    	0.00    	0.00    	-3.01   	2.70    	0.02    	3.96    	-       	
0.48    	0.00    	0.00    	0.00    	-3.01   	2.70    	0.02    	3.96    	-       	
0.50    	0.00    	0.00    	0.00    	-3.01   	2.70    	0.02    	3.95    	-       	
0.56    	1.54    	0.27    	331.63  	-3.01   	2.70    	0.02    	3.73    	-       	
0.62    	0.53    	0.28    	222.71  	-3.01   	2.70    	0.02    	3.88    	-       	
0.65    	0.00    	0.00    	0.00    	-3.01   	2.70    	0.02    	3.92    	-       	
0.68    	0.00    	0.00    	0.00    	-3.01   	2.70    	0.02    	3.94    	-       	
0.70    	0.00    	0.00    	0.00    	-3.01   	2.70    	0.02    	3.92    	-       	
0.73    	0.00    	0.00    	0.00    	-3.01   	2.70    	0.02    	3.91    	-       	
0.76    	0.00    	0.00    	0.00    	-3.01   	2.70    	0.02    	3.92    	-       	
0.80    	-4.67   	0.27    	32.28   	-3.01   	2.70    	0.02    	3.81    	-       	
0.85    	-4.00   	0.28    	23.32   	-3.00   	2.70    	0.02    	3.83    	-       	
0.90    	-4.50   	0.28    	30.61   	-3.01   	2.70    	0.02    	4.02    	-       	
0.96    	-4.60   	0.28    	30.51   	-3.00   	2.70    	0.02    	3.91    	-       	
1.01    	-6.29   	0.27    	54.09   	-3.00   	2.70    	0.02    	4.01    	-       	
1.05    	-4.99   	0.28    	29.05   	-3.00   	2.70    	0.02    	4.07    	-       	
1.10    	-6.03   	0.27    	44.00   	-3.00   	2.70    	0.02    	4.10    	-       	
1.16    	-5.82   	0.27    	41.77   	-3.00   	2.70    	0.02    	4.11    	-       	
1.21    	-5.77   	0.28    	43.37   	-3.00   	2.70    	0.02    	4.12    	-       	
1.26    	-5.80   	0.27    	41.29   	-3.00   	2.70    	0.02    	4.08    	-       	
1.31    	-5.10   	0.28    	31.23   	-3.00   	2.70    	0.02    	4.04    	-       	
1.37    	-5.85   	0.28    	43.64   	-3.00   	2.70    	0.03    	3.98    	-       	
1.41    	-5.88   	0.28    	44.14   	-3.00   	2.70    	0.05    	3.89    	-       	
1.47    	-4.82   	0.28    	29.70   	-3.00   	2.70    	0.08    	3.81    	-       	
1.51    	-5.25   	0.28    	34.51   	-3.00   	2.70    	0.12    	3.81    	-       	
1.57    	-6.30   	0.27    	52.44   	-3.00   	2.70    	0.17    	3.90    	-       	
1.62    	-6.98   	0.27    	54.68   	-3.00   	2.70    	0.23    	3.86    	-       	
1.67    	-5.33   	0.28    	42.22   	-3.00   	2.70    	0.31    	3.91    	-       	
1.72    	-5.02   	0.27    	36.14   	-3.00   	2.70    	0.40    	3.82    	-       	
1.77    	-6.36   	0.27    	51.28   	-3.00   	2.70    	0.48    	3.87    	-       	
1.82    	-5.89   	0.27    	46.04   	-3.00   	2.70    	0.59    	3.89    	-       	
1.87    	-5.67   	0.28    	42.68   	-3.00   	2.70    	0.69    	3.88    	-       	
1.92    	-5.76   	0.27    	41.49   	-3.00   	2.70    	0.82    	3.93    	-       	
1.98    	-6.94   	0.27    	56.20   	-3.00   	2.70    	0.94    	4.03    	-       	
2.02    	-6.08   	0.27    	41.17   	-3.00   	2.70    	1.10    	4.01    	-       	
2.08    	-5.92   	0.28    	38.47   	-3.00   	2.70    	1.25    	4.01    	-       	
2.12    	-5.93   	0.28    	34.64   	-3.00   	2.70    	1.41    	4.05    	-       	
2.17    	-5.56   	0.28    	34.05   	-3.00   	2.70    	1.57    	4.02    	-       	
2.22    	-6.22   	0.27    	37.87   	-3.00   	2.70    	1.77    	3.99    	-       	
2.28    	-5.73   	0.28    	31.06   	-3.00   	2.70    	1.94    	3.97    	-       	
2.32    	-6.04   	0.27    	34.20   	-3.00   	2.70    	2.16    	3.97    	-       	
2.37    	-5.57   	0.28    	31.11   	-3.00   	2.70    	2.35    	4.02    	-       	
