seconds 	point x 	point y 	point z 	position x	position y	position z	pupil diameter	flag    	

0.09    	10.04   	0.44    	676.59  	-2.96   	2.65    	0.27    	2.55    	-       	
0.21    	-16.13  	6.21    	49.70   	-2.96   	2.65    	0.32    	2.79    	-       	
0.24    	-16.48  	5.82    	49.60   	-2.96   	2.65    	0.47    	2.87    	gaze started: billboard_image_1	
0.26    	-15.89  	6.12    	49.76   	-2.96   	2.65    	0.50    	2.86    	-       	
0.29    	-15.80  	6.14    	49.79   	-2.96   	2.65    	0.52    	2.86    	-       	
0.31    	-15.06  	6.14    	49.98   	-2.96   	2.65    	0.54    	2.87    	-       	
0.34    	-15.47  	6.06    	49.88   	-2.96   	2.65    	0.57    	2.88    	-       	
0.37    	-15.57  	5.96    	49.85   	-2.96   	2.65    	0.59    	2.89    	-       	
0.39    	-15.76  	5.94    	49.80   	-2.96   	2.65    	0.62    	2.89    	-       	
0.42    	-15.73  	5.96    	49.80   	-2.96   	2.65    	0.64    	2.89    	-       	
0.44    	-16.57  	6.18    	49.58   	-2.96   	2.65    	0.66    	2.82    	-       	
0.47    	-18.06  	6.37    	49.18   	-2.96   	2.65    	0.69    	2.85    	-       	
0.49    	-17.92  	6.54    	49.22   	-2.96   	2.65    	0.71    	2.83    	gaze fixated: billboard_image_1	
0.52    	-17.88  	6.31    	49.23   	-2.96   	2.65    	0.74    	2.79    	-       	
0.55    	-17.89  	6.30    	49.22   	-2.96   	2.65    	0.77    	2.80    	-       	
0.57    	-17.92  	6.22    	49.22   	-2.96   	2.65    	0.79    	2.79    	-       	
0.60    	-17.90  	6.18    	49.22   	-2.96   	2.65    	0.81    	2.77    	-       	
0.62    	-17.92  	6.16    	49.22   	-2.96   	2.65    	0.84    	2.76    	-       	
0.65    	-17.90  	6.14    	49.22   	-2.96   	2.65    	0.86    	2.75    	-       	
0.68    	-17.94  	6.09    	49.21   	-2.96   	2.65    	0.88    	2.73    	-       	
0.70    	-17.99  	6.05    	49.20   	-2.96   	2.65    	0.91    	2.74    	-       	
0.72    	-17.41  	6.42    	49.36   	-2.96   	2.65    	0.93    	2.72    	-       	
0.78    	-9.42   	0.27    	39.77   	-2.96   	2.65    	0.95    	2.70    	-       	
0.82    	-4.66   	0.28    	20.10   	-2.96   	2.65    	0.98    	2.64    	gaze ended: billboard_image_1	
0.86    	-4.74   	0.28    	20.49   	-2.96   	2.65    	1.03    	2.66    	-       	
